Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10643638,1328.125,3824,-2.34457388105457,-15456,-9.47639484978541,-5392,3.30594727161251,51,-0.487804878048781,8,-3.10975609756098,-34,2.07317073170732,-47,0.204347826086957,36,0.156521739130435,122,-0.595121951219512,
10644278,1347.65625,3728,-2.28571428571429,-15520,-9.51563458001226,-5408,3.31575720416922,65,1.46341463414634,-24,-3.96341463414634,-40,2.4390243902439,-48,0.208695652173913,40,0.173913043478261,121,-0.590243902439024,
10644918,1367.1875,3616,-2.21704475781729,-15392,-9.43715511955855,-5344,3.27651747394237,51,2.86585365853659,-47,-3.10975609756098,-45,2.74390243902439,-48,0.208695652173913,38,0.165217391304348,121,-0.590243902439024,
10645558,1386.71875,3440,-2.10913549969344,-15296,-9.37829552421827,-5216,3.19803801348866,9,4.45121951219512,-73,-0.548780487804878,-53,3.23170731707317,-48,0.208695652173913,42,0.182608695652174,121,-0.590243902439024,
10646198,1406.25,3520,-2.15818516247701,-15200,-9.31943592887799,-5056,3.09993868792152,-22,5.54878048780488,-91,1.34146341463415,-57,3.47560975609756,-49,0.21304347826087,44,0.191304347826087,121,-0.590243902439024,
10646838,1425.78125,3520,-2.15818516247701,-15056,-9.23114653586757,-4960,3.04107909258124,-15,6.64634146341464,-109,0.914634146341463,-57,3.47560975609756,-48,0.208695652173913,39,0.169565217391304,119,-0.580487804878049,
10647478,1445.3125,3408,-2.08951563458001,-15072,-9.24095646842428,-4928,3.02145922746781,3,6.82926829268293,-112,-0.182926829268293,-47,2.86585365853659,-49,0.21304347826087,39,0.169565217391304,120,-0.585365853658537,
10648118,1464.84375,3456,-2.11894543225015,-15040,-9.22133660331085,-4848,2.97240956468424,6,7.07317073170732,-116,-0.365853658536585,-37,2.25609756097561,-49,0.21304347826087,38,0.165217391304348,122,-0.595121951219512,
10648758,1484.375,3472,-2.12875536480687,-15008,-9.20171673819742,-4848,2.97240956468424,8,6.95121951219512,-114,-0.487804878048781,-29,1.76829268292683,-49,0.21304347826087,37,0.160869565217391,122,-0.595121951219512,
10649398,1503.90625,3504,-2.14837522992029,-14960,-9.17228694052728,-4736,2.90374003678725,21,6.76829268292683,-111,-1.28048780487805,-18,1.09756097560976,-48,0.208695652173913,39,0.169565217391304,121,-0.590243902439024,
10650038,1523.4375,3408,-2.08951563458001,-15008,-9.20171673819742,-4672,2.86450030656039,35,6.34146341463415,-104,-2.13414634146341,-14,0.853658536585366,-48,0.208695652173913,38,0.165217391304348,121,-0.590243902439024,
10650678,1542.96875,3440,-2.10913549969344,-14960,-9.17228694052728,-4736,2.90374003678725,39,5.91463414634146,-97,-2.37804878048781,-14,0.853658536585366,-49,0.21304347826087,35,0.152173913043478,122,-0.595121951219512,
10651318,1562.5,3408,-2.08951563458001,-14944,-9.16247700797057,-4720,2.89393010423053,37,5.30487804878049,-87,-2.25609756097561,-13,0.792682926829268,-48,0.208695652173913,37,0.160869565217391,122,-0.595121951219512,
10651958,1582.03125,3472,-2.12875536480687,-14960,-9.17228694052728,-4672,2.86450030656039,37,4.75609756097561,-78,-2.25609756097561,-8,0.487804878048781,-47,0.204347826086957,37,0.160869565217391,122,-0.595121951219512,
10652598,1601.5625,3488,-2.13856529736358,-14992,-9.19190680564071,-4704,2.88412017167382,38,4.14634146341463,-68,-2.31707317073171,4,-0.24390243902439,-49,0.21304347826087,37,0.160869565217391,121,-0.590243902439024,
10653238,1621.09375,3472,-2.12875536480687,-14960,-9.17228694052728,-4688,2.87431023911711,37,4.02439024390244,-66,-2.25609756097561,9,-0.548780487804878,-48,0.208695652173913,40,0.173913043478261,121,-0.590243902439024,
10653878,1640.625,3504,-2.14837522992029,-14960,-9.17228694052728,-4656,2.85469037400368,37,3.59756097560976,-59,-2.25609756097561,16,-0.975609756097561,-49,0.21304347826087,41,0.178260869565217,122,-0.595121951219512,
10654518,1660.15625,3552,-2.17780502759044,-14960,-9.17228694052728,-4640,2.84488044144697,31,3.35365853658537,-55,-1.89024390243902,17,-1.03658536585366,-48,0.208695652173913,36,0.156521739130435,123,-0.6,
10655158,1679.6875,3600,-2.20723482526058,-14992,-9.19190680564071,-4704,2.88412017167382,26,3.10975609756098,-51,-1.58536585365854,16,-0.975609756097561,-47,0.204347826086957,36,0.156521739130435,122,-0.595121951219512,
10655798,1699.21875,3664,-2.24647455548743,-15072,-9.24095646842428,-4672,2.86450030656039,31,2.86585365853659,-47,-1.89024390243902,13,-0.792682926829268,-47,0.204347826086957,39,0.169565217391304,121,-0.590243902439024,
10656438,1718.75,3600,-2.20723482526058,-15040,-9.22133660331085,-4704,2.88412017167382,36,2.92682926829268,-48,-2.19512195121951,10,-0.609756097560976,-46,0.2,40,0.173913043478261,120,-0.585365853658537,
10657078,1738.28125,3616,-2.21704475781729,-15088,-9.25076640098099,-4736,2.90374003678725,21,2.86585365853659,-47,-1.28048780487805,8,-0.487804878048781,-47,0.204347826086957,42,0.182608695652174,121,-0.590243902439024,
